,sim,a,b,mean,variance,N,n,distance_assembly,distance_optimal,distance_naive,spp_name,ab_original,ab_optimal,ab_subcomm,ab_naive,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20
3,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,4.0,0.031000785169232572,0.031000785169227482,0.128216166032666,spp4,1.77794158070615,1.832292723023859,1.83229272302444,1.77794158070615,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625
4,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,4.0,0.031000785169232572,0.031000785169227482,0.128216166032666,spp5,1.22050363467289,1.8477899151630937,1.84778991516302,1.22050363467289,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
5,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,4.0,0.031000785169232572,0.031000785169227482,0.128216166032666,spp6,0.273325084537905,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
6,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,4.0,0.031000785169232572,0.031000785169227482,0.128216166032666,spp7,2.84342591719678,3.4156806790620444,3.41568067906166,2.84342591719678,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
7,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,4.0,0.031000785169232572,0.031000785169227482,0.128216166032666,spp8,0.116868355875067,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
8,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,4.0,0.031000785169232572,0.031000785169227482,0.128216166032666,spp9,0.192790420993724,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625
0,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp1,0.707128945640837,0.711095081300105,0.711095081300079,0.707128945640837,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp2,0.162002716955191,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0
2,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp3,0.677114433153286,0.9563884694006763,0.956388469400711,0.677114433153286,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
3,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp4,1.77794158070615,1.7102005779939835,1.71020057799436,1.77794158070615,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625
4,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp5,1.22050363467289,1.5234826549274925,1.52348265492775,1.22050363467289,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
5,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp6,0.273325084537905,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
6,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp7,2.84342591719678,3.072296521165526,3.07229652116502,2.84342591719678,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
7,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp8,0.116868355875067,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
8,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,5.0,0.014808414271813453,0.014808414271810962,0.04478060557252181,spp9,0.192790420993724,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625
0,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp1,0.707128945640837,0.7231039798161071,0.723103979816077,0.707128945640837,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp2,0.162002716955191,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0
2,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp3,0.677114433153286,0.8371276841383223,0.837127684138452,0.677114433153286,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
3,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp4,1.77794158070615,1.9155941526124862,1.9155941526131,1.77794158070615,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625
4,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp5,1.22050363467289,1.3193313801554738,1.31933138015539,1.22050363467289,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
5,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp6,0.273325084537905,0.26460986730085695,0.264609867300938,0.273325084537905,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
6,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp7,2.84342591719678,2.878187170152572,2.87818717015188,2.84342591719678,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
7,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp8,0.116868355875067,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
8,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,6.0,0.0031318355263688057,0.0031318355263729725,0.013310295877055345,spp9,0.192790420993724,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625
0,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp1,0.707128945640837,0.7236716085158011,0.723671608515783,0.707128945640837,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp2,0.162002716955191,0.18611671788108616,0.186116717881072,0.162002716955191,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0
2,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp3,0.677114433153286,0.7185369496479934,0.718536949648144,0.677114433153286,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
3,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp4,1.77794158070615,1.904765543572129,1.90476554357244,1.77794158070615,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625
4,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp5,1.22050363467289,1.3096816922606433,1.30968169226078,1.22050363467289,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
5,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp6,0.273325084537905,0.2950871620999173,0.295087162099969,0.273325084537905,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
6,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp7,2.84342591719678,2.8208785033563473,2.82087850335591,2.84342591719678,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
7,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp8,0.116868355875067,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
8,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,7.0,0.0012842636744926212,0.0012842636744913698,0.006142576308238614,spp9,0.192790420993724,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625
0,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp1,0.707128945640837,0.7159956883022838,0.71599568830229,0.707128945640837,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp2,0.162002716955191,0.1874095578113698,0.187409557811346,0.162002716955191,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0
2,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp3,0.677114433153286,0.7049494554787433,0.704949455478912,0.677114433153286,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
3,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp4,1.77794158070615,1.8242140109747842,1.82421401097563,1.77794158070615,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625
4,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp5,1.22050363467289,1.2834111848773075,1.28341118487715,1.22050363467289,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
5,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp6,0.273325084537905,0.28442807712177925,0.284428077121873,0.273325084537905,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
6,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp7,2.84342591719678,2.8563783668537446,2.85637836685301,2.84342591719678,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
7,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp8,0.116868355875067,0.11065493012693649,0.110654930126774,0.116868355875067,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
8,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,8.0,0.0004190155159392,0.0004190155159410061,0.002323009151683585,spp9,0.192790420993724,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625
0,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp1,0.707128945640837,0.7071289456408351,0.707128945640844,0.707128945640837,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp2,0.162002716955191,0.16200271695518953,0.16200271695516,0.162002716955191,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0
2,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp3,0.677114433153286,0.6771144331532918,0.677114433153466,0.677114433153286,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
3,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp4,1.77794158070615,1.7779415807061516,1.77794158070669,1.77794158070615,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625
4,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp5,1.22050363467289,1.2205036346728824,1.22050363467298,1.22050363467289,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
5,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp6,0.273325084537905,0.2733250845379052,0.273325084537981,0.273325084537905,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
6,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp7,2.84342591719678,2.8434259171967806,2.84342591719625,2.84342591719678,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
7,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp8,0.116868355875067,0.11686835587506611,0.11686835587494,0.116868355875067,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
8,29.0,1.0,1.0,11.777777777777779,25.50617283950617,9.0,9.0,8.453932661389948e-27,-2.750287140486279e-16,0.0,spp9,0.192790420993724,0.19279042099372545,0.192790420993631,0.192790420993724,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0625
0,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp1,0.654260312391631,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0
1,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp2,1.57553177541616,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp3,0.314245864365334,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
3,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp4,0.102980192087695,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0
4,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp5,1.09001687657675,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
5,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp6,1.87623092797124,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
6,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp7,0.787145518075699,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
7,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp8,3.80118014243422,10.102857626655119,10.1028576266551,3.80118014243422,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
8,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,1.0,0.6293723563325144,0.6293723563325133,2.7194323097607587,spp9,0.411962126213893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1
0,30.0,1.0,1.0,10.666666666666666,24.222222222222225,9.0,2.0,0.38803759561465273,0.38803759561465073,1.7485115832679128,spp1,0.654260312391631,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0
